"ELR_ZONE","ELR","ELR_SYSID","ELR_STARTMILES","End Mileage","ELR_DESCRIPTION","ELR_SUBZONE","ELR_DRNMOD","ELR_STATUS"," ELR_INCLUDE","ELR_SMA","ELR_ELECTRIFICATION"
"QL","NDE1","6893","3.0876","5.1737","PORTOBELLO JN (EX NIDDRIE NTH JN) TO MILLERHILL STH JN","HLJ3","","","false","",""
"QL","NDE2","5825","5.1661","10.0726","MILLERHILL SOUTH JN - BILSTON GREEN BRANCH RAILTRACK BOUNDARY","HLJ3","","","false","",""
"QL","NEM1","6245","11.1320","25.0068","DRUMGELLOCH - BATHGATE","HLJ3","","","false","",""
"QL","NEM2","6242","0.0000","11.1320","DRUMGELLOCH - HELENSBURGH (VIA SINGER)  (COM HIGH ST STATION - DRUMGELLOCH)","HLJ5","","","false","",""
"QL","NEM3","6237","0.0000","4.1386","DRUMGELLOCH - HELENSBURGH (VIA SINGER) COM HIGH ST STATION -K'WOOD SOUTH JN","HLJ5","","","false","",""
"QL","NEM4","6233","0.0000","0.1544","DRUMGELLOCH - HELENSBURGH (VIA SINGER) KNIGHTSWOOD S.JN.- KNIGHTSWOOD N.JN.","HLJ5","","","false","",""
"QL","NEM5","3934","5.1517","13.0883","DRUMGELLOCH - HELENSBURGH (VIA SINGER) KNIGHTSWOOD N.JN. - COM BOWLING","HLJ5","","","false","",""
"QL","NEM6","6229","113.1002","116.0001","DRUMGELLOCH - HELENSBURGH (VIA SINGER) COM BOWLING - COM DUMBARTON EAST","HLJ5","","","false","",""
"QL","NEM7","3939","15.1121","24.0682","DRUMGELLOCH - HELENSBURGH (VIA SINGER) COM DUMBARTON EAST - HELENSBURGH CEN","HLJ5","","","false","",""
"QL","NNH","3575","100.1655","108.1316","CATHCART WEST JN  - NEILSTON","HLJ5","","","false","",""
"QL","NNS","7121","4.1399","5.0047","NEWCRAIGHALL NORTH JN TO NEWCRAIGHALL SOUTH JN","HLJ3","","","false","",""
"QL","OBN1","3599","0.0000","0.0972","CRIANLARICH JN - OBAN STATION (CRIANLARICH JN - CRIANLARICH LOWER JN.)","HLJ5","","","false","",""
"QL","OBN2","3600","30.0513","71.0980","CRIANLARICH JN - OBAN STATION (CRIANLARICH LOWER JN - OBAN STATION)","HLJ5","","","false","",""
"QL","OCL","0","1.0528","2.1584","BA SIDINGS  - FOULDUBS JUNCTION","HLJ3","","","false","",""
"QL","PMT","6458","21.0445","26.0915","POLMONT JN - LARBERT JN","HLJ3","","","false","",""
"QL","PNS","5841","-0.0002","0.0665","COWLAIRS SOUTH JN - SIGHTHILL WEST JN.(COWLAIRS CHORD)","HLJ5","","","false","",""
"QL","RCB","5842","-0.0083","7.0094","RUTHERGLEN EAST JN - COATBRIDGE JN.","HLJ4","","","false","",""
"QL","RHD1","5847","0.0044","1.0000","ROSYTH DOCK BRANCH (INVERKEITHING SOUTH JN - 1MP)","HLJ3","","","false","",""
"QL","RHD2","5846","1.0000","1.0462","ROSYTH DOCK BRANCH (1MP - BRB BOUNDARY ROSYTH DOCK)","HLJ3","","","false","",""
"QL","RIC1","5848","0.0000","1.0132","KAY PARK JN - BP RICCARTON (KAY PARK JN - COM FORMER BELLFIELD JN)","HLJ4","","","false","",""
